Price      ,Close              ,Close              ,Close              ,Close              ,Close              ,Close               ,High               ,High               ,High               ,High               ,High               ,High                ,Low                ,Low                ,Low                ,Low                ,Low                ,Low                 ,Open               ,Open               ,Open               ,Open               ,Open               ,Open                ,Volume    ,Volume    ,Volume    ,Volume    ,Volume    ,Volume
Ticker     ,AAPL               ,AMZN               ,GOOGL              ,META               ,MSFT               ,NVDA                ,AAPL               ,AMZN               ,GOOGL              ,META               ,MSFT               ,NVDA                ,AAPL               ,AMZN               ,GOOGL              ,META               ,MSFT               ,NVDA                ,AAPL               ,AMZN               ,GOOGL              ,META               ,MSFT               ,NVDA                ,AAPL      ,AMZN      ,GOOGL     ,META      ,MSFT      ,NVDA
Date       ,                   ,                   ,                   ,                   ,                   ,                    ,                   ,                   ,                   ,                   ,                   ,                    ,                   ,                   ,                   ,                   ,                   ,                    ,                   ,                   ,                   ,                   ,                   ,                    ,          ,          ,          ,          ,          ,
2023-02-28 ,146.0987091064453  ,94.2300033569336   ,89.73470306396484  ,174.27427673339844 ,246.49989318847656 ,23.199125289916992  ,147.7538517062128  ,94.69000244140625  ,90.90048283015722  ,176.87434511281378 ,248.54566573304078 ,23.807683803281677  ,145.5238667165713  ,92.91999816894531  ,88.99737805426645  ,171.21595217339015 ,245.81796900695517 ,23.189132329599882  ,145.74191090318052 ,93.13999938964844  ,89.00734406302703  ,171.2458367937851  ,246.1539998901228  ,23.355012040131793  ,50547000  ,43959300  ,30142000  ,46051100  ,22491000  ,455963000
2023-03-01 ,144.0173797607422  ,92.16999816894531  ,90.03362274169922  ,172.76007080078125 ,243.3867645263672  ,22.681501388549805  ,145.92029841797654 ,94.68000030517578  ,90.70120089545082  ,177.17322091325448 ,247.99219547832234 ,23.239096357522776  ,143.72004541238144 ,91.58999633789062  ,89.34611257037564  ,172.39148365214695 ,242.9123733342906  ,22.491638960770075  ,145.52386270219765 ,93.87000274658203  ,89.6549980280425   ,173.92561669305408 ,247.82418758618283 ,23.175141794814863  ,55479000  ,52299500  ,31111200  ,30998400  ,27565300  ,460026000
2023-03-02 ,144.612060546875   ,92.12999725341797  ,91.66769409179688  ,173.86585998535156 ,248.17010498046875 ,23.297054290771484  ,145.40494716777042 ,92.2300033569336   ,91.94668150969538  ,174.3440291857273  ,248.4567031409892  ,23.36300630595759   ,142.61993083245534 ,90.38999938964844  ,89.26639541290174  ,170.77765033132434 ,242.73449678455881 ,22.415695369106043  ,143.09567187882521 ,91.41000366210938  ,89.33614986921337  ,171.72404745804948 ,243.66349405268303 ,22.471656329655104  ,52238100  ,55509400  ,32204400  ,17352000  ,24808200  ,389415000
2023-03-03 ,149.68649291992188 ,94.9000015258789   ,93.31173706054688  ,184.54505920410156 ,252.30116271972656 ,23.872634887695312  ,149.76578308488604 ,94.94000244140625  ,93.39144992442412  ,185.90984101252639 ,252.6273010246519  ,23.882627847887388  ,146.01940974788184 ,92.66000366210938  ,92.11606690789932  ,176.37626610133876 ,248.44682835269168 ,23.113187066758055  ,146.72308538697828 ,92.73999786376953  ,92.14596493323113  ,178.23914523555064 ,249.23746529673986 ,23.303049498482938  ,70732300  ,55759600  ,35160100  ,45877700  ,30760100  ,412393000
2023-03-06 ,152.46160888671875 ,93.75              ,94.78638458251953  ,184.19638061523438 ,253.8626708984375  ,23.536880493164062  ,154.9096382410585  ,96.55000305175781  ,95.62335442791783  ,188.9382767724195  ,257.074621286195   ,24.230374393263517  ,152.09490505667793 ,93.73999786376953  ,93.66046891625142  ,183.9373754842454  ,252.98309124161128 ,23.469927850702934  ,152.42195623733048 ,95.19000244140625  ,93.68039333078706  ,187.28459004196043 ,253.42781981773317 ,23.87363543603711   ,87558000  ,52112400  ,32639300  ,33209400  ,24109800  ,437429000
2023-03-07 ,150.25143432617188 ,93.55000305175781  ,93.52098846435547  ,183.807861328125   ,251.1745147705078  ,23.275026321411133  ,152.6598107789335  ,95.08999633789062  ,95.32444850800572  ,189.63560585501483 ,254.6730784136624  ,24.111559920502025  ,149.78561404449275 ,92.77999877929688  ,93.19217856413607  ,183.30976402499675 ,250.42341795340337 ,23.228051620676226  ,152.33274450947457 ,94.05999755859375  ,94.63694588244644  ,188.28078058247706 ,253.2993374605645  ,23.586852780173178  ,56182000  ,49100700  ,27835500  ,36701500  ,21473200  ,515154000
2023-03-08 ,151.51014709472656 ,93.91999816894531  ,93.9095687866211   ,184.26611328125    ,250.72975158691406 ,24.16752815246582   ,152.10481587149795 ,94.16999816894531  ,95.61339135052926  ,184.55500302207662 ,251.55991349336534 ,24.18651857379535   ,150.47940502111874 ,92.18000030517578  ,93.66047178718708  ,180.64992207979287 ,247.87358746484387 ,23.410949919200295  ,151.45068324166047 ,93.5999984741211   ,93.78004108357678  ,182.17409857611946 ,251.06576734712382 ,23.47391454643522   ,47204800  ,44899100  ,34103300  ,19432400  ,17340200  ,513573000
2023-03-09 ,149.2504119873047  ,92.25              ,91.98654174804688  ,180.99859619140625 ,249.36595153808594 ,23.422945022583008  ,153.16527144816123 ,96.20999908447266  ,95.18494638161611  ,188.2110352428283  ,256.52117903299285 ,24.44037756116971   ,148.89361378877035 ,92.18000030517578  ,91.56806060387983  ,179.61388632926392 ,248.63460971583737 ,23.369973144963918  ,152.1939933444496  ,93.68000030517578  ,93.71029636831206  ,185.64086659569344 ,252.824975020365   ,24.16153175209791   ,53833600  ,56218700  ,28813500  ,26582800  ,26653400  ,501257000
2023-03-10 ,147.17901611328125 ,90.7300033569336   ,90.30264282226562  ,178.82688903808594 ,245.6796112060547  ,22.952205657958984  ,149.59731347786158 ,93.56999969482422  ,92.45484457781508  ,184.066882417178   ,249.83043639013906 ,23.61383749354335   ,146.29693372600934 ,90.25              ,90.07347783645488  ,178.11959937711717 ,244.70121135303546 ,22.71333849181554   ,148.8738114378205  ,92.66999816894531  ,91.8370812734991   ,180.32118095366457 ,248.14046478211728 ,23.39595853616444   ,68572400  ,69827500  ,35941000  ,25665000  ,28333900  ,474866000
2023-03-13 ,149.1314697265625  ,92.43000030517578  ,90.78091430664062  ,180.2115936279297  ,250.9472198486328  ,22.953205108642578  ,151.77771647257012 ,94.0199966430664   ,92.23563992279024  ,183.0806388855257  ,254.89051219626467 ,23.285020881486766  ,146.38610649834635 ,88.12000274658203  ,89.0970160980626   ,174.15474395190714 ,242.85310218147313 ,22.284579093535758  ,146.495128579555   ,89.97000122070312  ,89.76459425581886  ,177.28279432831053 ,244.50354878146996 ,22.739325534084948  ,84457100  ,72397100  ,37335600  ,24728000  ,33339700  ,421890000
2023-03-14 ,151.23260498046875 ,94.87999725341797  ,93.63058471679688  ,193.2816619873047  ,257.7367858886719  ,24.049592971801758  ,152.03539706221633 ,95.06999969482422  ,94.01917544168379  ,193.58052337874958 ,258.01350655688833 ,24.205506193309173  ,148.76476489554864 ,92.70999908447266  ,92.10611224195785  ,185.85004429664698 ,252.864496468723   ,23.44692829407391   ,149.934260737341   ,93.83000183105469  ,92.22567394079233  ,186.86616694727093 ,253.74407610987078 ,23.482909441366974  ,73695900  ,60912700  ,36050200  ,41642600  ,33620300  ,474910000
2023-03-15 ,151.62905883789062 ,96.19999694824219  ,95.76284790039062  ,196.9974822998047  ,262.33233642578125 ,24.21450424194336   ,151.88674052270053 ,96.66999816894531  ,96.57988572741318  ,197.02736692176956 ,263.3601689641431  ,24.272470590560282  ,148.586361246658   ,93.06999969482422  ,92.30538044640984  ,190.11377396039646 ,256.1752639311692  ,23.346987737691656  ,149.8450679963741  ,93.22000122070312  ,92.88328729040643  ,192.2157451760238  ,256.9362683798897  ,23.74776342720997   ,77167900  ,70731800  ,50622100  ,42123600  ,46028000  ,524486000
2023-03-16 ,154.46363830566406 ,100.04000091552734 ,99.9576416015625   ,204.150146484375   ,272.9664001464844  ,25.526771545410156  ,155.06821263966182 ,100.98999786376953 ,100.82450187867342 ,204.97698980379184 ,273.32217096899916 ,25.57374434007057   ,150.29108181642482 ,95.61000061035156  ,95.15505185394973  ,195.3437901099965  ,260.19764779549115 ,23.880687818789845  ,150.80646037730506 ,95.75              ,95.85252039748471  ,197.50553050864025 ,262.1050450791024  ,24.013615051632073  ,76161100  ,84446900  ,65492000  ,50447100  ,54768800  ,583253000
2023-03-17 ,153.62120056152344 ,98.94999694824219  ,101.25294494628906 ,194.86563110351562 ,276.1585388183594  ,25.710668563842773  ,155.34572787019124 ,100.66000366210938 ,102.46853184450678 ,201.1316886032071  ,280.0128731564177  ,26.3842928539369    ,152.90760409745778 ,97.45999908447266  ,99.73843102424739  ,194.68630816673203 ,273.08496392323167 ,25.65369920620216   ,154.69159525762194 ,99.79000091552734  ,99.89785674313038  ,199.79679145457104 ,275.0022535970872  ,25.967525354447133  ,98944600  ,87300200  ,61028500  ,50141100  ,69527400  ,848547000
2023-03-20 ,155.9998321533203  ,97.70999908447266  ,100.8543930053711  ,197.05726623535156 ,269.0428161621094  ,25.88557243347168   ,156.41610932466375 ,98.4800033569336   ,101.38247742085163 ,198.60137102179124 ,274.2313505919964  ,26.009503910243733  ,152.77874273681294 ,95.69999694824219  ,99.50927074669035  ,192.90313626456796 ,266.6906757282481  ,25.116000892281868  ,153.69057212608058 ,98.41000366210938  ,99.75836774281036  ,197.724714843534   ,273.73720445581665 ,25.600731340715974  ,73641400  ,62388900  ,32960400  ,25186300  ,43466600  ,432747000
2023-03-21 ,157.86312866210938 ,100.61000061035156 ,104.54103088378906 ,201.3907012939453  ,270.5746765136719  ,26.184404373168945  ,157.98205636658307 ,100.8499984741211  ,104.72038103429298 ,202.77541116141907 ,271.78039437878203 ,26.37729764905775   ,155.14749679987165 ,98.0               ,100.85439819234283 ,197.1967153956514  ,266.3645414803663  ,25.366861180788394  ,155.92057224811566 ,98.13999938964844  ,100.88428861712059 ,202.42673697578743 ,271.6618041232448  ,26.16541585752353   ,73938300  ,58597300  ,42110300  ,31827000  ,34558700  ,547408000
2023-03-22 ,156.42599487304688 ,98.69999694824219  ,102.99663543701172 ,199.0496368408203  ,269.1021423339844  ,26.453250885009766  ,160.6976520242969  ,102.0999984741211  ,106.20499857159132 ,206.5808654427039  ,277.74970071486376 ,27.573626487615265  ,156.40616855241637 ,98.61000061035156  ,102.95677900280211 ,198.91017020747887 ,268.993414488131   ,26.222378712032935  ,157.8829194168305  ,100.44999694824219 ,103.8933786002966  ,201.72940269640927 ,270.1991324059338  ,26.410273672867493  ,75701800  ,57475400  ,43427400  ,28477800  ,34873300  ,797295000
2023-03-23 ,157.51622009277344 ,98.70999908447266  ,105.21857452392578 ,203.50262451171875 ,274.40924072265625 ,27.17584991455078   ,160.11292398786247 ,101.05999755859375 ,105.91605070653395 ,207.08893102582414 ,277.76942847490926 ,27.483678869763516  ,156.2773395529773  ,97.62000274658203  ,104.08269277704915 ,201.38072522414615 ,271.9780501353591  ,26.675129606850067  ,157.41711872342182 ,100.43000030517578 ,104.68052407511516 ,202.06810190607658 ,274.68596135730564 ,27.0998920461365    ,67622100  ,57559300  ,40797800  ,27389700  ,36610900  ,564889000
2023-03-24 ,158.824462890625   ,98.12999725341797  ,105.05915832519531 ,205.2260284423828  ,277.2851867675781  ,26.76407814025879   ,158.91365864742752 ,98.30000305175781  ,105.10897316654567 ,206.79006114160302 ,277.3444818946622  ,27.15186243568323   ,156.44581863758344 ,96.4000015258789   ,103.46493136523353 ,202.77539842544385 ,272.0571118875511  ,26.340314605453344  ,157.44682852882028 ,98.06999969482422  ,104.61077914201698 ,204.3991851632738  ,273.99415641297026 ,27.01593853478339   ,59196500  ,56095400  ,30393300  ,27716400  ,28172000  ,454920000
2023-03-27 ,156.87200927734375 ,98.04000091552734  ,102.08992004394531 ,202.06809997558594 ,273.1442565917969  ,26.516220092773438  ,159.3398647729009  ,99.33999633789062  ,104.38161563005595 ,205.0766117891919  ,278.16476868117957 ,26.984958682260853  ,156.46565282812585 ,97.08000183105469  ,101.56183558673975 ,200.5937362897494  ,272.29430944987837 ,26.350312203016315  ,158.51724627438185 ,99.06999969482422  ,104.24212190935401 ,204.03060446584414 ,277.216016428125   ,26.82204938050111   ,52390300  ,46721300  ,31120900  ,18527200  ,26840200  ,361026000
2023-03-28 ,156.2476043701172  ,97.23999786376953  ,100.66508483886719 ,199.91632080078125 ,272.0077209472656  ,26.395286560058594  ,157.0801435690118  ,98.44000244140625  ,102.07995406459273 ,200.26499498369148 ,272.907070626819   ,26.49822981819258   ,154.59246181824673 ,96.29000091552734  ,99.37974332473478  ,197.14690108744892 ,268.86492827620003 ,25.83559907568031   ,156.56476504075383 ,98.11000061035156  ,102.06999565728084 ,199.3883388900129  ,272.5611622638693  ,26.4322666027337    ,45992200  ,38720100  ,32057900  ,19127300  ,21878600  ,356104000
2023-03-29 ,159.33985900878906 ,100.25             ,101.0237808227539  ,204.56857299804688 ,277.2259216308594  ,26.968965530395508  ,159.61736703161768 ,100.41999816894531 ,102.11980612528802 ,204.93716014627972 ,277.8485506928867  ,27.062913022482526  ,157.93249257214313 ,98.55999755859375  ,100.28645581586184 ,201.7692533239659  ,275.1505014775323  ,26.582182010785015  ,157.95230377159302 ,98.69000244140625  ,101.91056555313638 ,202.7853761010164  ,275.6940502547003  ,26.810055624588923  ,51305700  ,49783300  ,28779600  ,18851100  ,25087000  ,393694000
2023-03-30 ,160.9157257080078  ,102.0              ,100.52558898925781 ,207.04908752441406 ,280.7244567871094  ,27.36774444580078   ,161.02474780690227 ,103.04000091552734 ,100.79461801773391 ,207.29813618104006 ,281.12966030857643 ,27.48368095112292   ,159.83542544272464 ,101.01000213623047 ,99.41959765405045  ,202.04820144388512 ,278.1845681266476  ,27.086900852677296  ,160.09310716599592 ,101.55000305175781 ,100.54552100713474 ,202.60606800261155 ,280.9023723489355  ,27.213830909681384  ,49501700  ,53633400  ,33086200  ,22608300  ,25053400  ,364516000
2023-03-31 ,163.43312072753906 ,103.29000091552734 ,103.35533142089844 ,211.13348388671875 ,284.9246826171875  ,27.761524200439453  ,163.53223722356282 ,103.48999786376953 ,103.51474954923273 ,211.36260438627056 ,285.88332743733775 ,27.818491649318357  ,160.46972804690907 ,101.94999694824219 ,100.67504524662844 ,205.98315967928576 ,279.68674503922614 ,27.089897727279443  ,160.99501220511618 ,102.16000366210938 ,100.93410825723853 ,206.4513723527545  ,280.4082093381978  ,27.124878074185077  ,68749800  ,56750300  ,36863400  ,25440300  ,32766000  ,433933000
2023-04-03 ,164.69183349609375 ,102.41000366210938 ,103.9830551147461  ,212.25918579101562 ,283.8672180175781  ,27.949419021606445  ,164.81076119711048 ,103.29000091552734 ,104.15243925490958 ,212.67758568921622 ,284.89502032976594 ,27.984399368313966  ,162.759182739299   ,101.43000030517578 ,101.56183190485585 ,207.4077078651448  ,280.6256203677268  ,27.320769768409424  ,162.80874098907415 ,102.30000305175781 ,102.0201694850945  ,208.04527178631562 ,283.1655087448696  ,27.493673714298545  ,56976200  ,41135700  ,25035400  ,17924600  ,24883300  ,398716000
2023-04-04 ,164.15663146972656 ,103.94999694824219 ,104.34175109863281 ,213.9029083251953  ,283.8177795410156  ,27.437705993652344  ,165.35585936030904 ,104.19999694824219 ,105.19864537464467 ,215.41712839178297 ,287.04951471089186 ,27.984402163287612  ,163.6412529320187  ,102.11000061035156 ,103.66420696415454 ,211.731196166451   ,282.325478655635   ,27.29178741673122   ,165.1180039760234  ,102.75             ,103.95316039228291 ,212.57796766702154 ,283.8672122528962  ,27.950420707010394  ,46278300  ,48662500  ,24420100  ,21026400  ,25824300  ,368592000
2023-04-05 ,162.3032684326172  ,101.0999984741211  ,104.09265899658203 ,210.67523193359375 ,281.01104736328125 ,26.866025924682617  ,163.58180171406576 ,103.91000366210938 ,105.71676875328583 ,214.37112062618738 ,283.7881464953018  ,26.982959420738567  ,160.36071207007467 ,100.75             ,103.28558712265107 ,209.14109892202418 ,279.60768909515076 ,26.380296599613906  ,163.27456173694304 ,103.91000366210938 ,105.3979248868827  ,213.33506971905277 ,282.5033784852906  ,26.81405484656238   ,51511700  ,45175400  ,28290500  ,19396600  ,22064800  ,515015000
2023-04-06 ,163.19525146484375 ,102.05999755859375 ,108.02838897705078 ,215.27764892578125 ,288.18603515625    ,27.02193832397461   ,163.49258580459212 ,102.37999725341797 ,108.77568000362447 ,216.11444870190311 ,288.66039614852104 ,27.064913636630408  ,160.55891017442244 ,99.80000305175781  ,103.95316556101758 ,207.85598734734612 ,278.72807078911677 ,26.412277545393724  ,160.98507780038798 ,100.75             ,104.87980673804246 ,208.45371015927464 ,279.8942484421656  ,26.5691896688251    ,45390100  ,43808000  ,48711500  ,26104400  ,29770300  ,397654000
2023-04-10 ,160.5886688232422  ,102.16999816894531 ,106.0555419921875  ,213.93280029296875 ,286.0019226074219  ,27.563634872436523  ,160.5886688232422  ,102.19999694824219 ,107.20138211978893 ,214.8393410692757  ,286.2094555451303  ,27.60561128919327   ,158.6560179778013  ,99.56999969482422  ,104.74031012584882 ,209.85836783777467 ,281.3766917307651  ,26.654142030135144  ,159.98409444358578 ,100.95999908447266 ,106.59359242866749 ,213.89295919543528 ,285.8240070719558  ,26.808055558243208  ,47716900  ,37261200  ,27067400  ,16106100  ,23103000  ,395279000
2023-04-11 ,159.36961364746094 ,99.91999816894531  ,104.96947479248047 ,213.03622436523438 ,279.5187072753906  ,27.15386390686035   ,160.91573431590425 ,101.0              ,106.34449510437418 ,215.19796485434995 ,282.6318522526107  ,27.774518217664543  ,159.08218486088444 ,99.01000213623047  ,104.30189665365981 ,212.59789630279187 ,278.34266714657116 ,27.11088668926275   ,160.90582871476735 ,100.80000305175781 ,106.16514495942444 ,214.66001125018013 ,282.404534158314   ,27.708555003624628  ,47644200  ,60417800  ,26311800  ,16710100  ,27276600  ,314378000
2023-04-12 ,158.67584228515625 ,97.83000183105469  ,104.26203918457031 ,213.18563842773438 ,280.1710510253906  ,26.48023796081543   ,160.61839870707885 ,100.51000213623047 ,106.36441846208496 ,216.0148273643028  ,283.6498601744716  ,27.452695383203668  ,158.35868157452518 ,97.70999908447266  ,103.96311974534717 ,211.77104395945017 ,278.65896459966257 ,26.433263264457445  ,159.78587452625487 ,100.4000015258789  ,106.1950343273825  ,214.02243822011837 ,281.4558494626019  ,27.35475041530848   ,50133100  ,56735000  ,24370300  ,18972200  ,27403400  ,446259000
2023-04-13 ,164.08724975585938 ,102.4000015258789  ,107.04196166992188 ,219.51148986816406 ,286.4466247558594  ,26.448257446289062  ,164.32512026733755 ,102.56999969482422 ,107.10174251651071 ,220.3084334009381  ,286.50591987858195 ,26.872021032628947  ,159.98407795194623 ,98.70999908447266  ,105.45770081878455 ,214.86921930621008 ,279.85473227747906 ,26.314333222972966  ,160.19221653987137 ,98.94999694824219  ,105.45770081878455 ,214.9090604025594  ,280.2697981365372  ,26.719106387234746  ,68445600  ,67925100  ,24843600  ,23310400  ,24222700  ,353615000
2023-04-14 ,163.74038696289062 ,102.51000213623047 ,108.47676086425781 ,220.64715576171875 ,282.78997802734375 ,26.743093490600586  ,164.8405136022097  ,103.19999694824219 ,108.5465077179774  ,221.26479157281992 ,285.102578429595   ,26.868023857547442  ,162.362752263478   ,101.11000061035156 ,106.4540869027157  ,216.7221464573267  ,280.3686497868866  ,26.2053930845093    ,163.12589186720774 ,102.06999969482422 ,106.50390934187409 ,217.05089251183261 ,283.6398949429174  ,26.489235274720066  ,49386500  ,51450500  ,26578000  ,21591200  ,20987900  ,395660000
2023-04-17 ,163.76019287109375 ,102.73999786376953 ,105.58724212646484 ,218.0271453857422  ,285.4188232421875  ,26.986957550048828  ,163.91877322117935 ,103.7300033569336  ,105.77655828721112 ,220.13907302141376 ,288.1860599632145  ,26.99095503182758   ,162.57087049156098 ,101.58999633789062 ,104.14247490310183 ,216.3037330264578  ,282.8097470792477  ,26.41827430530076   ,163.6214388455325  ,103.16000366210938 ,104.28197622280368 ,218.95359904454128 ,286.53559844143535 ,26.5502007354296    ,41516200  ,39919500  ,37571200  ,15481900  ,23836200  ,321471000
2023-04-18 ,164.98916625976562 ,102.30000305175781 ,104.12255096435547 ,217.0608367919922  ,284.9938659667969  ,27.651586532592773  ,165.9208069034402  ,104.19999694824219 ,106.15518349348778 ,219.60113601539464 ,288.3441915786889  ,28.094340530328527  ,164.17645331594588 ,101.5199966430664  ,103.69410379985447 ,215.38723719113406 ,283.649802820274   ,27.341759767338345  ,164.6224624365103  ,103.94999694824219 ,106.10536105037748 ,219.07315410316752 ,288.15641361552906 ,27.517662312507838  ,49923000  ,39790500  ,26596400  ,12281000  ,20161800  ,604812000
2023-04-19 ,166.13885498046875 ,104.30000305175781 ,103.80370330810547 ,214.87918090820312 ,285.07293701171875 ,27.915437698364258  ,166.66413916449648 ,105.12000274658203 ,104.60081675777899 ,216.5029830363931  ,285.665888286395   ,27.98439949827532   ,164.06743504696098 ,101.38999938964844 ,102.69771200755615 ,212.11971749791178 ,281.208710350206   ,27.21682774850781   ,164.32513190006836 ,101.58000183105469 ,103.20587202176895 ,212.6576711161684  ,282.6417161443917  ,27.34575558501226   ,47720200  ,58398900  ,20905700  ,15898100  ,17150300  ,358660000
2023-04-20 ,165.1675567626953  ,103.80999755859375 ,104.90969848632812 ,212.25918579101562 ,282.7602844238281  ,27.088899612426758  ,166.37670544707035 ,105.25             ,105.86623010018933 ,215.92517453756713 ,285.6461110975565  ,28.01438430386658   ,164.0872565010493  ,103.20999908447266 ,103.4948292826066  ,211.96032437780866 ,281.7423446010278  ,26.98495746255076   ,164.61254066948467 ,103.52999877929688 ,103.53468571674718 ,212.6676140149848  ,281.9103675559868  ,27.655583154879672  ,52456400  ,57696900  ,27820800  ,16475400  ,23244400  ,427713000
2023-04-21 ,163.55206298828125 ,106.95999908447266 ,105.02926635742188 ,212.0798797607422  ,282.41448974609375 ,27.10388946533203   ,164.9693351136413  ,108.1500015258789  ,105.61713164884955 ,212.59790523819424 ,282.91849843938985 ,27.16785488893232   ,163.0267788318698  ,105.08000183105469 ,104.40153703055937 ,208.7824778806751  ,279.74608778746295 ,26.707111304133665  ,163.58179491237593 ,106.0999984741211  ,105.0890472068993  ,209.41008537834344 ,281.6732703309513  ,26.936982696482477  ,58337300  ,86774200  ,25800100  ,17717200  ,21676400  ,345103000
2023-04-24 ,163.85928344726562 ,106.20999908447266 ,105.58724212646484 ,211.98023986816406 ,278.47113037109375 ,27.026935577392578  ,164.12688585531714 ,109.2300033569336  ,106.24485428184863 ,213.1059446177699  ,281.613923031025   ,27.350754492518465  ,162.43209076839383 ,105.06999969482422 ,104.32182505490422 ,209.90816850004038 ,275.45685070526025 ,26.65614195995767   ,163.53221719810315 ,107.66000366210938 ,105.10897252104597 ,212.8668524441911  ,278.78739116811533 ,26.997952403384527  ,41949600  ,69575600  ,23542800  ,15750900  ,26611000  ,339282000
2023-04-25 ,162.31317138671875 ,102.56999969482422 ,103.47489166259766 ,206.7601776123047  ,272.1955261230469  ,26.22637939453125   ,164.83056990181737 ,105.44999694824219 ,106.30463751867882 ,210.45605080388827 ,278.30316636634467 ,27.23181943338438   ,162.27351874191552 ,102.44999694824219 ,103.46492565414268 ,206.3417777340531  ,272.1460934032323  ,26.210389467742495  ,163.72053781617427 ,104.91000366210938 ,105.44774323564162 ,210.01773797956912 ,276.23763871747377 ,27.0629129642478    ,48714100  ,65026800  ,46664100  ,19198200  ,45772200  ,378527000
2023-04-26 ,162.3032684326172  ,104.9800033569336  ,103.33540344238281 ,208.60316467285156 ,291.9118957519531  ,26.940980911254883  ,163.80975151595447 ,106.62000274658203 ,105.96586727832175 ,213.2952484110621  ,296.0627355319024  ,27.314773087163047  ,161.3518165759181  ,104.0999984741211  ,102.25930252717939 ,208.08515437195018 ,289.3028197282071  ,26.69012130424559   ,161.6094983031377  ,105.04000091552734 ,104.54103206703503 ,211.6913743316264  ,293.2263414183951  ,26.98695671600465   ,45498800  ,73803800  ,53347600  ,41992700  ,64599200  ,406337000
2023-04-27 ,166.9119110107422  ,109.81999969482422 ,107.20138549804688 ,237.6521759033203  ,301.26116943359375 ,27.210830688476562  ,167.06057063521666 ,110.86000061035156 ,107.97857455423448 ,240.77026979416934 ,301.6268629688768  ,27.479681819888132  ,163.72055333888554 ,106.80000305175781 ,103.16601850003548 ,235.86899429846088 ,291.7933411848966  ,26.61016570730612   ,163.72055333888554 ,108.16000366210938 ,104.07272766283151 ,238.9771165150753  ,292.5049129439014  ,27.347755395051077  ,64902300  ,149961200 ,50089200  ,71196500  ,46462600  ,377161000
2023-04-28 ,168.17059326171875 ,105.44999694824219 ,106.95228576660156 ,239.40548706054688 ,303.6627197265625  ,27.73354148864746   ,168.3390943239458  ,109.4800033569336  ,106.96225177525531 ,239.51505387087417 ,305.31315107550944 ,27.742535346196135  ,166.3866173772678  ,104.33000183105469 ,104.71041273525408 ,234.85287056595425 ,299.7589528463389  ,27.05591780168011   ,166.99119168750394 ,107.7300033569336  ,106.65337392352426 ,238.10045940141413 ,300.4507695614104  ,27.209833243040322  ,55209200  ,130565000 ,36139800  ,39554000  ,36446700  ,292216000
2023-05-01 ,168.08140563964844 ,102.05000305175781 ,106.81278991699219 ,242.25460815429688 ,301.98260498046875 ,28.89389419555664   ,168.93375609993646 ,105.2300033569336  ,107.59993734447947 ,243.0714950652078  ,304.98702213877937 ,29.04181246207851   ,167.13985940542491 ,101.81999969482422 ,106.43416521593025 ,235.56019407815072 ,301.577401501857   ,27.764524553059715  ,167.77416566961222 ,104.94999694824219 ,106.4540896310021  ,237.71196297371867 ,303.3761007990244  ,27.82449059352596   ,52472900  ,74728100  ,26681700  ,29143900  ,21294100  ,570329000
2023-05-02 ,167.0407257080078  ,103.62999725341797 ,104.93958282470703 ,238.32960510253906 ,301.8343811035156  ,28.19428062438965   ,168.83463734085763 ,103.9000015258789  ,106.81278950963804 ,243.98798321791216 ,305.56023253950076 ,28.819933177825014  ,166.04962132707658 ,101.1500015258789  ,103.33539755232405 ,238.0805564488542  ,300.3519425251245  ,28.067352486128684  ,168.57694052306178 ,101.47000122070312 ,106.75300866281339 ,242.25459911600498 ,304.15687424171966 ,28.66401996293516   ,48425700  ,73469400  ,30997200  ,24350100  ,26404400  ,402730000
2023-05-03 ,165.96043395996094 ,103.6500015258789  ,105.02926635742188 ,236.1280059814453  ,300.8361511230469  ,27.786510467529297  ,169.39956754565748 ,105.95999908447266 ,107.1017476916255  ,240.83004573259245 ,304.9968529988732  ,28.35119621775958   ,165.67302032909086 ,103.27999877929688 ,104.58088718082902 ,231.86429428856627 ,300.5297829421835  ,27.45669439964769   ,167.99220106828838 ,103.73999786376953 ,105.1488280563767  ,238.55872324949704 ,303.0301610971466  ,27.82448940299966   ,65136000  ,65051900  ,21795400  ,34463900  ,22360800  ,383387000
2023-05-04 ,164.315185546875   ,104.0              ,104.3118667602539  ,232.63136291503906 ,301.8343811035156  ,27.54664421081543   ,165.5540659995638  ,105.38999938964844 ,105.21857592734976 ,237.29354625985061 ,304.15687424171966 ,27.843477716623404  ,162.84835532534615 ,103.30999755859375 ,103.59446615227093 ,232.04359655943756 ,299.84790375717876 ,27.224823108633803  ,163.42319767016005 ,104.04000091552734 ,105.1089726343614  ,235.16169046358908 ,302.654650513031   ,27.6355934200305    ,81235400  ,45345500  ,23419500  ,17889400  ,22519900  ,321850000
2023-05-05 ,172.02601623535156 ,105.66000366210938 ,105.18868255615234 ,231.8941650390625  ,307.0130615234375  ,28.664020538330078  ,172.74951828972897 ,105.76000213623047 ,105.49756040855702 ,233.78692859484505 ,308.31761487223554 ,28.738977606465763  ,169.24099987223252 ,103.55000305175781 ,103.73395696485923 ,228.97532231767792 ,300.707750497874   ,27.715549891758478  ,169.45904407323195 ,104.2699966430664  ,104.44139154407344 ,231.35622667291793 ,302.14078669833617 ,27.810496273911376  ,113316400 ,56912900  ,26625100  ,26978900  ,28181200  ,361494000
